03/18/21 16:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 16:53, W29, 16, Fair, CLR, 15, 8.9, 17.2, 13.9, 67%, NA, NA, 76.53, 1020.2, , , 
---
Minute since start, Events per minute
1, 80
2, 81
3, 75
4, 70
5, 81
6, 105
7, 85
8, 82
9, 88
10, 80
11, 83
12, 94
13, 92
14, 97
15, 94
16, 82
17, 81
18, 80
19, 62
20, 80
21, 76
22, 68
23, 73
24, 79
25, 83
26, 82
27, 84
28, 85
29, 98
30, 74
31, 95
32, 82
33, 88
34, 91
35, 80
36, 73
37, 86
38, 77
39, 87
40, 81
41, 86
42, 79
43, 72
44, 93
45, 101
46, 85
47, 89
48, 85
49, 70
50, 89
51, 86
52, 74
53, 76
54, 82
55, 81
56, 68
57, 99
58, 73
59, 86
60, 87
