02/25/21 20:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
25, 21:53, W5, 16, Fair, CLR, 7.2, 2.2, 16.1, 6.1, 71%, NA, NA, 76.4, 1018.7, , , 
---
Minute since start, Events per minute
1, 96
2, 87
3, 90
4, 70
5, 96
6, 95
7, 99
8, 79
9, 76
10, 76
11, 86
12, 71
13, 91
14, 77
15, 81
16, 74
17, 86
18, 87
19, 83
20, 88
21, 83
22, 92
23, 87
24, 81
25, 86
26, 90
27, 85
28, 96
29, 84
30, 89
31, 75
32, 90
33, 77
34, 77
35, 90
36, 82
37, 66
38, 91
39, 80
40, 93
41, 82
42, 92
43, 82
44, 84
45, 74
46, 83
47, 85
48, 75
49, 90
50, 96
51, 85
52, 79
53, 78
54, 87
55, 90
56, 89
57, 85
58, 95
59, 90
60, 81
