03/06/21 06:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 82
2, 98
3, 85
4, 78
5, 86
6, 78
7, 90
8, 74
9, 89
10, 81
11, 87
12, 71
13, 69
14, 97
15, 83
16, 80
17, 102
18, 75
19, 94
20, 80
21, 72
22, 104
23, 72
24, 68
25, 76
26, 84
27, 82
28, 84
29, 83
30, 66
31, 95
32, 76
33, 81
34, 73
35, 94
36, 81
37, 115
38, 95
39, 87
40, 82
41, 77
42, 76
43, 81
44, 80
45, 79
46, 67
47, 82
48, 106
49, 82
50, 93
51, 89
52, 87
53, 70
54, 82
55, 76
56, 90
57, 89
58, 72
59, 77
60, 83
