03/05/21 07:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 08:53, Vrbl5, 16, Fair, CLR, 13.9, 8.9, , , 72%, NA, NA, 76.63, 1021.6, , , 
---
Minute since start, Events per minute
1, 70
2, 80
3, 98
4, 90
5, 72
6, 81
7, 75
8, 89
9, 79
10, 76
11, 87
12, 81
13, 87
14, 86
15, 75
16, 75
17, 91
18, 81
19, 85
20, 81
21, 91
22, 82
23, 85
24, 92
25, 66
26, 82
27, 95
28, 75
29, 90
30, 73
31, 70
32, 87
33, 83
34, 77
35, 85
36, 83
37, 84
38, 89
39, 61
40, 70
41, 92
42, 81
43, 81
44, 84
45, 87
46, 96
47, 96
48, 85
49, 73
50, 91
51, 83
52, 94
53, 82
54, 91
55, 80
56, 78
57, 95
58, 82
59, 89
60, 74
