03/21/21 05:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 05:53, N11, 16, Fair, CLR, 11.1, -1.1, , , 43%, NA, NA, 76.43, 1018.9, , , 
---
Minute since start, Events per minute
1, 85
2, 82
3, 84
4, 79
5, 90
6, 81
7, 79
8, 84
9, 90
10, 85
11, 76
12, 69
13, 86
14, 103
15, 78
16, 90
17, 68
18, 95
19, 75
20, 88
21, 80
22, 74
23, 80
24, 79
25, 94
26, 84
27, 93
28, 76
29, 94
30, 100
31, 84
32, 81
33, 76
34, 73
35, 91
36, 78
37, 72
38, 102
39, 96
40, 74
41, 93
42, 97
43, 92
44, 94
45, 78
46, 86
47, 77
48, 72
49, 95
50, 63
51, 98
52, 73
53, 92
54, 96
55, 78
56, 77
57, 68
58, 105
59, 85
60, 87
