03/01/21 16:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
01, 17:53, SE5, 16, Fair, CLR, 15.6, 0, , , 35%, NA, NA, 76.35, 1017.8, , , 
---
Minute since start, Events per minute
1, 72
2, 79
3, 87
4, 86
5, 88
6, 95
7, 94
8, 89
9, 98
10, 77
11, 88
12, 100
13, 87
14, 78
15, 76
16, 80
17, 87
18, 85
19, 94
20, 95
21, 76
22, 85
23, 92
24, 93
25, 74
26, 71
27, 83
28, 84
29, 71
30, 73
31, 80
32, 80
33, 90
34, 95
35, 82
36, 85
37, 101
38, 102
39, 79
40, 102
41, 93
42, 81
43, 80
44, 88
45, 86
46, 83
47, 93
48, 86
49, 94
50, 107
51, 105
52, 102
53, 95
54, 90
55, 83
56, 77
57, 85
58, 103
59, 95
60, 95
