03/16/21 19:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
16, 20:53, E13, 16, Fair, CLR, 11.1, 5, , , 66%, NA, NA, 76.4, 1018.5, , , 
---
Minute since start, Events per minute
1, 94
2, 70
3, 89
4, 81
5, 94
6, 86
7, 72
8, 84
9, 75
10, 95
11, 93
12, 91
13, 68
14, 85
15, 93
16, 83
17, 86
18, 95
19, 84
20, 86
21, 77
22, 84
23, 72
24, 112
25, 96
26, 95
27, 81
28, 90
29, 105
30, 82
31, 98
32, 72
33, 72
34, 63
35, 84
36, 68
37, 91
38, 88
39, 93
40, 95
41, 83
42, 77
43, 82
44, 89
45, 72
46, 86
47, 84
48, 59
49, 89
50, 74
51, 77
52, 82
53, 84
54, 80
55, 86
56, 92
57, 80
58, 91
59, 90
60, 93
