03/16/21 15:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
16, 15:53, SE13, 16, Fair, CLR, 13.9, 4.4, , , 53%, NA, NA, 76.3, 1017.2, , , 
---
Minute since start, Events per minute
1, 81
2, 79
3, 85
4, 82
5, 90
6, 80
7, 97
8, 88
9, 96
10, 84
11, 70
12, 79
13, 106
14, 97
15, 77
16, 89
17, 85
18, 97
19, 69
20, 80
21, 76
22, 88
23, 97
24, 76
25, 81
26, 74
27, 95
28, 69
29, 92
30, 83
31, 78
32, 85
33, 84
34, 92
35, 84
36, 79
37, 85
38, 79
39, 82
40, 77
41, 84
42, 84
43, 86
44, 96
45, 73
46, 82
47, 80
48, 91
49, 78
50, 69
51, 90
52, 66
53, 80
54, 69
55, 85
56, 68
57, 72
58, 90
59, 81
60, 88
