03/19/21 06:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 06:53, Calm, 16, Fair, CLR, 7.2, 6.1, , , 93%, NA, NA, 76.53, 1020.3, , , 
---
Minute since start, Events per minute
1, 71
2, 84
3, 74
4, 84
5, 95
6, 65
7, 81
8, 78
9, 80
10, 93
11, 88
12, 88
13, 86
14, 88
15, 73
16, 82
17, 68
18, 101
19, 88
20, 84
21, 91
22, 71
23, 87
24, 83
25, 68
26, 83
27, 83
28, 63
29, 91
30, 83
31, 102
32, 102
33, 96
34, 82
35, 99
36, 78
37, 87
38, 86
39, 74
40, 93
41, 78
42, 91
43, 87
44, 89
45, 79
46, 82
47, 78
48, 76
49, 76
50, 92
51, 84
52, 80
53, 82
54, 90
55, 78
56, 80
57, 82
58, 83
59, 85
60, 100
