03/01/21 11:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
01, 11:53, SE11, 16, Fair, CLR, 18.9, -0.6, , , 27%, NA, NA, 76.63, 1021.6, , , 
---
Minute since start, Events per minute
1, 74
2, 93
3, 69
4, 88
5, 86
6, 68
7, 94
8, 74
9, 86
10, 85
11, 104
12, 84
13, 80
14, 88
15, 88
16, 81
17, 87
18, 84
19, 79
20, 85
21, 94
22, 88
23, 80
24, 104
25, 81
26, 71
27, 88
28, 100
29, 73
30, 86
31, 75
32, 93
33, 79
34, 76
35, 74
36, 83
37, 72
38, 78
39, 96
40, 69
41, 71
42, 73
43, 72
44, 83
45, 104
46, 89
47, 97
48, 96
49, 82
50, 96
51, 92
52, 101
53, 92
54, 83
55, 86
56, 92
57, 82
58, 84
59, 98
60, 85
