02/24/21 17:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
24, 17:53, Calm, 10, Fair with Haze, CLR, 13.3, 11.1, , , 87%, NA, NA, 76.15, 1015.2, , , 
---
Minute since start, Events per minute
1, 79
2, 90
3, 84
4, 90
5, 79
6, 85
7, 80
8, 75
9, 80
10, 64
11, 77
12, 73
13, 94
14, 81
15, 83
16, 114
17, 85
18, 89
19, 80
20, 76
21, 83
22, 97
23, 78
24, 113
25, 79
26, 99
27, 87
28, 86
29, 78
30, 95
31, 75
32, 77
33, 90
34, 91
35, 100
36, 87
37, 75
38, 92
39, 77
40, 89
41, 88
42, 103
43, 79
44, 97
45, 67
46, 85
47, 55
48, 89
49, 80
50, 94
51, 76
52, 97
53, 82
54, 78
55, 93
56, 90
57, 96
58, 94
59, 85
60, 77
