03/14/21 18:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
14, 19:53, Calm, 16, Partly Cloudy, SCT040, 12.2, 6.1, , , 67%, NA, NA, 76.48, 1019.7, , , 
---
Minute since start, Events per minute
1, 83
2, 77
3, 72
4, 98
5, 83
6, 78
7, 85
8, 67
9, 84
10, 84
11, 92
12, 83
13, 99
14, 82
15, 82
16, 65
17, 81
18, 84
19, 82
20, 80
21, 72
22, 77
23, 84
24, 67
25, 75
26, 98
27, 77
28, 80
29, 88
30, 83
31, 83
32, 78
33, 86
34, 92
35, 86
36, 66
37, 81
38, 82
39, 84
40, 94
41, 78
42, 71
43, 69
44, 94
45, 92
46, 88
47, 86
48, 77
49, 80
50, 92
51, 83
52, 80
53, 85
54, 82
55, 72
56, 90
57, 87
58, 83
59, 76
60, 74
