02/16/21 21:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
16, 22:53, N16, 16, Fair, CLR, 12.8, 3.3, , , 53%, NA, NA, 76.23, 1016.3, , , 
---
Minute since start, Events per minute
1, 88
2, 83
3, 75
4, 108
5, 89
6, 84
7, 81
8, 86
9, 78
10, 82
11, 93
12, 87
13, 66
14, 93
15, 89
16, 97
17, 87
18, 98
19, 70
20, 77
21, 84
22, 69
23, 77
24, 87
25, 82
26, 79
27, 96
28, 80
29, 90
30, 76
31, 78
32, 83
33, 97
34, 87
35, 101
36, 83
37, 88
38, 69
39, 82
40, 98
41, 87
42, 77
43, 83
44, 74
45, 66
46, 82
47, 84
48, 63
49, 95
50, 87
51, 86
52, 87
53, 79
54, 78
55, 81
56, 101
57, 75
58, 86
59, 81
60, 83
