03/20/21 14:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 14:53, N21G34, 16, Fair, CLR, 21.7, 0, , , 24%, NA, NA, 76.45, 1019.3, , , 
---
Minute since start, Events per minute
1, 89
2, 80
3, 88
4, 81
5, 77
6, 85
7, 75
8, 87
9, 79
10, 91
11, 90
12, 91
13, 94
14, 77
15, 77
16, 89
17, 81
18, 82
19, 91
20, 66
21, 83
22, 84
23, 88
24, 76
25, 82
26, 78
27, 74
28, 81
29, 70
30, 97
31, 86
32, 86
33, 97
34, 76
35, 74
36, 84
37, 78
38, 85
39, 80
40, 81
41, 86
42, 75
43, 95
44, 87
45, 89
46, 79
47, 85
48, 82
49, 83
50, 77
51, 92
52, 87
53, 75
54, 75
55, 99
56, 94
57, 80
58, 81
59, 102
60, 86
