03/18/21 08:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 08:53, S5, 16, Fair, CLR, 12.2, 8.3, , , 77%, NA, NA, 76.56, 1020.6, , , 
---
Minute since start, Events per minute
1, 85
2, 82
3, 87
4, 81
5, 88
6, 69
7, 83
8, 85
9, 85
10, 79
11, 88
12, 72
13, 89
14, 85
15, 67
16, 71
17, 94
18, 74
19, 86
20, 90
21, 87
22, 79
23, 84
24, 87
25, 92
26, 93
27, 82
28, 66
29, 80
30, 74
31, 77
32, 84
33, 88
34, 88
35, 98
36, 89
37, 80
38, 82
39, 76
40, 74
41, 88
42, 90
43, 76
44, 89
45, 88
46, 79
47, 83
48, 83
49, 92
50, 88
51, 89
52, 75
53, 64
54, 86
55, 92
56, 87
57, 95
58, 86
59, 86
60, 84
61, 1
