03/21/21 14:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 14:53, N27G50, 16, Fair, CLR, 22.2, -4.4, , , 17%, NA, NA, 76.35, 1018.0, , , 
---
Minute since start, Events per minute
1, 77
2, 79
3, 91
4, 78
5, 73
6, 93
7, 83
8, 105
9, 87
10, 80
11, 79
12, 68
13, 79
14, 85
15, 88
16, 74
17, 86
18, 101
19, 80
20, 91
21, 109
22, 103
23, 94
24, 80
25, 72
26, 94
27, 80
28, 95
29, 84
30, 54
31, 97
32, 95
33, 78
34, 81
35, 86
36, 81
37, 97
38, 101
39, 104
40, 106
41, 97
42, 91
43, 100
44, 88
45, 82
46, 85
47, 91
48, 73
49, 79
50, 94
51, 86
52, 91
53, 84
54, 92
55, 90
56, 77
57, 75
58, 94
59, 87
60, 94
61, 1
