02/21/21 13:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 13:53, W14, 16, Fair, CLR, 19.4, -2.8, , , 22%, NA, NA, 76.94, 1025.5, , , 
---
Minute since start, Events per minute
1, 102
2, 74
3, 106
4, 81
5, 80
6, 79
7, 72
8, 77
9, 86
10, 88
11, 87
12, 97
13, 81
14, 75
15, 88
16, 86
17, 92
18, 76
19, 72
20, 90
21, 89
22, 75
23, 76
24, 92
25, 78
26, 83
27, 56
28, 89
29, 91
30, 75
31, 87
32, 89
33, 76
34, 64
35, 87
36, 67
37, 79
38, 88
39, 69
40, 79
41, 86
42, 89
43, 78
44, 81
45, 85
46, 102
47, 70
48, 90
49, 87
50, 102
51, 79
52, 93
53, 78
54, 81
55, 81
56, 84
57, 82
58, 96
59, 77
60, 95
