02/24/21 20:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
24, 20:53, Calm, 13, Fair with Haze, CLR, 10.6, 8.9, , , 89%, NA, NA, 76.25, 1016.4, , , 
---
Minute since start, Events per minute
1, 87
2, 72
3, 75
4, 87
5, 84
6, 79
7, 76
8, 79
9, 85
10, 100
11, 91
12, 67
13, 76
14, 101
15, 87
16, 86
17, 87
18, 73
19, 92
20, 75
21, 85
22, 85
23, 102
24, 85
25, 88
26, 81
27, 78
28, 82
29, 85
30, 97
31, 84
32, 93
33, 67
34, 77
35, 108
36, 84
37, 98
38, 76
39, 80
40, 88
41, 91
42, 82
43, 76
44, 94
45, 83
46, 89
47, 79
48, 109
49, 84
50, 72
51, 81
52, 81
53, 72
54, 74
55, 94
56, 94
57, 79
58, 89
59, 97
60, 97
