02/19/21 05:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 05:53, Calm, 16, Fair, CLR, 3.9, 0, , , 76%, NA, NA, 76.86, 1024.5, , , 
---
Minute since start, Events per minute
1, 69
2, 68
3, 84
4, 87
5, 78
6, 88
7, 84
8, 82
9, 72
10, 86
11, 83
12, 66
13, 92
14, 75
15, 77
16, 82
17, 78
18, 90
19, 90
20, 88
21, 82
22, 107
23, 86
24, 84
25, 87
26, 72
27, 80
28, 79
29, 80
30, 87
31, 103
32, 75
33, 100
34, 77
35, 86
36, 84
37, 78
38, 84
39, 77
40, 67
41, 106
42, 81
43, 81
44, 69
45, 76
46, 86
47, 91
48, 95
49, 71
50, 74
51, 80
52, 87
53, 85
54, 81
55, 76
56, 90
57, 75
58, 72
59, 91
60, 79
