03/18/21 06:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 06:53, NE5, 16, Mostly Cloudy, BKN100, 9.4, 6.7, , , 83%, NA, NA, 76.5, 1019.8, , , 
---
Minute since start, Events per minute
1, 83
2, 89
3, 67
4, 69
5, 92
6, 89
7, 95
8, 90
9, 89
10, 95
11, 79
12, 95
13, 90
14, 82
15, 80
16, 82
17, 91
18, 86
19, 75
20, 88
21, 85
22, 78
23, 86
24, 104
25, 98
26, 77
27, 95
28, 81
29, 67
30, 78
31, 86
32, 85
33, 79
34, 91
35, 92
36, 97
37, 79
38, 96
39, 88
40, 78
41, 90
42, 87
43, 82
44, 82
45, 86
46, 80
47, 90
48, 94
49, 81
50, 78
51, 69
52, 88
53, 79
54, 79
55, 82
56, 68
57, 80
58, 84
59, 83
60, 78
