03/21/21 23:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 23:53, N16, 16, Fair, CLR, 12.2, 0.6, , , 45%, NA, NA, 76.53, 1020.2, , , 
---
Minute since start, Events per minute
1, 76
2, 96
3, 85
4, 84
5, 73
6, 86
7, 81
8, 87
9, 82
10, 94
11, 76
12, 78
13, 73
14, 94
15, 79
16, 83
17, 94
18, 94
19, 85
20, 74
21, 66
22, 90
23, 91
24, 85
25, 76
26, 82
27, 94
28, 88
29, 91
30, 83
31, 79
32, 102
33, 89
34, 62
35, 67
36, 88
37, 77
38, 90
39, 75
40, 76
41, 84
42, 98
43, 79
44, 87
45, 89
46, 77
47, 88
48, 77
49, 80
50, 65
51, 99
52, 95
53, 81
54, 88
55, 92
56, 90
57, 90
58, 77
59, 75
60, 85
