03/02/21 10:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
02, 10:53, SW10, 16, Fair, CLR, 16.1, 5, , , 48%, NA, NA, 76.05, 1013.8, , , 
---
Minute since start, Events per minute
1, 81
2, 79
3, 90
4, 101
5, 96
6, 90
7, 96
8, 87
9, 92
10, 93
11, 89
12, 96
13, 109
14, 70
15, 98
16, 93
17, 82
18, 101
19, 92
20, 103
21, 89
22, 78
23, 88
24, 69
25, 98
26, 109
27, 90
28, 101
29, 89
30, 88
31, 78
32, 100
33, 82
34, 82
35, 82
36, 91
37, 94
38, 86
39, 85
40, 82
41, 94
42, 92
43, 79
44, 88
45, 84
46, 83
47, 96
48, 91
49, 91
50, 95
51, 96
52, 85
53, 73
54, 79
55, 94
56, 88
57, 98
58, 81
59, 82
60, 101
