02/18/21 00:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 00:53, N10, 16, Fair, CLR, 8.9, -3.3, , , 42%, 7.2, NA, 76.63, 1021.6, , , 
---
Minute since start, Events per minute
1, 84
2, 77
3, 93
4, 79
5, 75
6, 92
7, 78
8, 83
9, 69
10, 86
11, 78
12, 84
13, 64
14, 92
15, 73
16, 83
17, 70
18, 81
19, 89
20, 76
21, 89
22, 74
23, 92
24, 78
25, 73
26, 88
27, 85
28, 93
29, 87
30, 89
31, 79
32, 82
33, 78
34, 69
35, 90
36, 102
37, 88
38, 78
39, 94
40, 87
41, 79
42, 61
43, 95
44, 96
45, 80
46, 73
47, 84
48, 99
49, 66
50, 82
51, 74
52, 77
53, 83
54, 75
55, 85
56, 79
57, 71
58, 97
59, 87
60, 92
