03/05/21 16:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 16:53, SW8, 16, Fair, CLR, 16.1, 10, , , 67%, NA, NA, 76.3, 1017.1, , , 
---
Minute since start, Events per minute
1, 84
2, 85
3, 90
4, 92
5, 79
6, 92
7, 85
8, 80
9, 87
10, 83
11, 89
12, 89
13, 66
14, 74
15, 71
16, 105
17, 79
18, 85
19, 85
20, 85
21, 84
22, 84
23, 77
24, 74
25, 80
26, 86
27, 79
28, 87
29, 96
30, 90
31, 89
32, 90
33, 75
34, 78
35, 86
36, 84
37, 86
38, 82
39, 86
40, 88
41, 83
42, 90
43, 84
44, 95
45, 68
46, 102
47, 86
48, 91
49, 67
50, 91
51, 89
52, 75
53, 84
54, 80
55, 87
56, 86
57, 95
58, 71
59, 88
60, 76
