03/06/21 07:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 83
2, 83
3, 95
4, 93
5, 82
6, 81
7, 84
8, 88
9, 80
10, 76
11, 86
12, 90
13, 103
14, 90
15, 92
16, 92
17, 69
18, 92
19, 83
20, 84
21, 81
22, 85
23, 84
24, 69
25, 100
26, 97
27, 88
28, 76
29, 78
30, 84
31, 72
32, 87
33, 88
34, 84
35, 77
36, 91
37, 83
38, 101
39, 92
40, 91
41, 82
42, 73
43, 81
44, 92
45, 67
46, 92
47, 84
48, 79
49, 85
50, 75
51, 96
52, 102
53, 71
54, 90
55, 97
56, 91
57, 88
58, 95
59, 71
60, 96
61, 1
