03/07/21 08:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
07, 08:53, NE10, 16, Overcast, OVC022, 14.4, 8.9, , , 70%, NA, NA, 76.33, 1017.5, , , 
---
Minute since start, Events per minute
1, 100
2, 84
3, 96
4, 76
5, 78
6, 90
7, 89
8, 89
9, 90
10, 78
11, 85
12, 76
13, 89
14, 85
15, 76
16, 91
17, 85
18, 86
19, 80
20, 89
21, 89
22, 88
23, 89
24, 80
25, 89
26, 92
27, 89
28, 88
29, 75
30, 84
31, 89
32, 81
33, 101
34, 82
35, 78
36, 83
37, 81
38, 79
39, 76
40, 76
41, 77
42, 74
43, 77
44, 70
45, 87
46, 72
47, 73
48, 86
49, 94
50, 80
51, 75
52, 78
53, 72
54, 78
55, 87
56, 76
57, 87
58, 87
59, 71
60, 86
