02/23/21 00:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
23, 00:53, Calm, 16, Fair, CLR, 8.3, 2.8, , , 69%, NA, NA, 76.33, 1017.7, , , 
---
Minute since start, Events per minute
1, 76
2, 68
3, 63
4, 91
5, 78
6, 82
7, 86
8, 68
9, 82
10, 85
11, 75
12, 78
13, 83
14, 77
15, 90
16, 78
17, 88
18, 76
19, 76
20, 67
21, 77
22, 66
23, 79
24, 77
25, 92
26, 65
27, 80
28, 66
29, 90
30, 94
31, 97
32, 90
33, 81
34, 76
35, 91
36, 77
37, 69
38, 71
39, 87
40, 70
41, 78
42, 84
43, 70
44, 82
45, 82
46, 64
47, 82
48, 80
49, 86
50, 90
51, 72
52, 82
53, 83
54, 89
55, 78
56, 93
57, 87
58, 70
59, 85
60, 94
61, 1
