02/21/21 22:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 22:53, Calm, 16, Fair, CLR, 8.9, 1.1, , , 58%, NA, NA, 76.86, 1024.6, , , 
---
Minute since start, Events per minute
1, 66
2, 89
3, 80
4, 84
5, 95
6, 72
7, 80
8, 96
9, 99
10, 89
11, 87
12, 73
13, 70
14, 87
15, 86
16, 115
17, 82
18, 87
19, 77
20, 80
21, 91
22, 76
23, 77
24, 85
25, 89
26, 92
27, 81
28, 85
29, 93
30, 77
31, 93
32, 74
33, 82
34, 88
35, 81
36, 104
37, 86
38, 83
39, 83
40, 62
41, 89
42, 78
43, 80
44, 80
45, 96
46, 88
47, 74
48, 88
49, 97
50, 92
51, 80
52, 92
53, 87
54, 85
55, 90
56, 88
57, 89
58, 86
59, 85
60, 94
