02/19/21 20:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 21:53, SW8, 16, Fair, CLR, 13.3, 8.3, 16.7, 13.3, 72%, NA, NA, 76.58, 1020.9, , , 
---
Minute since start, Events per minute
1, 75
2, 76
3, 83
4, 93
5, 97
6, 93
7, 90
8, 85
9, 88
10, 77
11, 81
12, 71
13, 90
14, 77
15, 86
16, 72
17, 71
18, 65
19, 77
20, 76
21, 76
22, 72
23, 103
24, 87
25, 93
26, 71
27, 72
28, 84
29, 89
30, 96
31, 64
32, 77
33, 87
34, 73
35, 90
36, 78
37, 72
38, 90
39, 84
40, 76
41, 81
42, 75
43, 102
44, 88
45, 91
46, 63
47, 86
48, 86
49, 91
50, 80
51, 83
52, 88
53, 78
54, 92
55, 79
56, 85
57, 90
58, 94
59, 78
60, 97
