03/06/21 20:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
06, 21:53, E8, 16, Fair, CLR, 13.9, 8.9, 19.4, 12.8, 72%, NA, NA, 76.23, 1016.1, , , 
---
Minute since start, Events per minute
1, 95
2, 89
3, 101
4, 88
5, 79
6, 98
7, 83
8, 102
9, 80
10, 72
11, 77
12, 96
13, 88
14, 88
15, 74
16, 90
17, 75
18, 72
19, 87
20, 80
21, 89
22, 78
23, 81
24, 100
25, 73
26, 85
27, 93
28, 70
29, 80
30, 80
31, 74
32, 106
33, 86
34, 78
35, 77
36, 88
37, 81
38, 96
39, 66
40, 93
41, 84
42, 80
43, 77
44, 88
45, 72
46, 83
47, 83
48, 99
49, 81
50, 72
51, 98
52, 84
53, 83
54, 89
55, 87
56, 77
57, 79
58, 75
59, 94
60, 79
