02/21/21 10:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 10:53, SW13, 16, Fair, CLR, 18.9, 3.3, , , 36%, NA, NA, 77.06, 1027.3, , , 
---
Minute since start, Events per minute
1, 92
2, 89
3, 83
4, 88
5, 77
6, 99
7, 76
8, 91
9, 88
10, 80
11, 97
12, 90
13, 98
14, 92
15, 71
16, 95
17, 77
18, 71
19, 93
20, 82
21, 96
22, 81
23, 80
24, 84
25, 73
26, 70
27, 91
28, 75
29, 89
30, 77
31, 81
32, 81
33, 80
34, 82
35, 73
36, 78
37, 88
38, 71
39, 77
40, 77
41, 96
42, 76
43, 81
44, 87
45, 79
46, 81
47, 80
48, 88
49, 84
50, 71
51, 88
52, 83
53, 67
54, 83
55, 75
56, 93
57, 84
58, 78
59, 91
60, 80
