03/04/21 09:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
04, 09:53, SE14, 16, Fair, CLR, 13.9, 7.8, 14.4, 2.8, 67%, NA, NA, 76.84, 1024.2, , , 
---
Minute since start, Events per minute
1, 77
2, 87
3, 64
4, 106
5, 79
6, 75
7, 86
8, 88
9, 98
10, 80
11, 81
12, 80
13, 83
14, 85
15, 78
16, 90
17, 88
18, 95
19, 81
20, 96
21, 90
22, 74
23, 101
24, 82
25, 97
26, 90
27, 81
28, 102
29, 75
30, 98
31, 82
32, 81
33, 80
34, 87
35, 88
36, 94
37, 97
38, 84
39, 76
40, 88
41, 79
42, 80
43, 87
44, 68
45, 77
46, 69
47, 80
48, 85
49, 68
50, 87
51, 75
52, 106
53, 96
54, 70
55, 78
56, 92
57, 71
58, 112
59, 89
60, 88
61, 1
