03/05/21 00:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 00:53, Calm, 16, Fair, CLR, 6.1, 3.9, , , 86%, NA, NA, 76.76, 1023.2, , , 
---
Minute since start, Events per minute
1, 85
2, 96
3, 87
4, 79
5, 97
6, 79
7, 79
8, 93
9, 85
10, 79
11, 73
12, 78
13, 84
14, 94
15, 88
16, 97
17, 88
18, 65
19, 70
20, 102
21, 98
22, 80
23, 74
24, 76
25, 77
26, 84
27, 95
28, 98
29, 74
30, 75
31, 81
32, 68
33, 85
34, 90
35, 96
36, 88
37, 86
38, 85
39, 83
40, 85
41, 99
42, 90
43, 94
44, 99
45, 77
46, 66
47, 81
48, 77
49, 69
50, 97
51, 98
52, 68
53, 83
54, 88
55, 90
56, 92
57, 78
58, 100
59, 78
60, 77
