03/22/21 01:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 01:53, N23, 16, Fair, CLR, 13.9, -0.6, , , 37%, NA, NA, 76.5, 1019.9, , , 
---
Minute since start, Events per minute
1, 87
2, 89
3, 84
4, 88
5, 88
6, 90
7, 82
8, 89
9, 71
10, 78
11, 85
12, 75
13, 80
14, 78
15, 74
16, 76
17, 87
18, 78
19, 78
20, 83
21, 81
22, 87
23, 84
24, 83
25, 81
26, 81
27, 89
28, 87
29, 71
30, 96
31, 74
32, 75
33, 79
34, 79
35, 79
36, 99
37, 97
38, 84
39, 98
40, 80
41, 94
42, 81
43, 88
44, 86
45, 86
46, 85
47, 86
48, 82
49, 108
50, 81
51, 97
52, 91
53, 75
54, 71
55, 84
56, 78
57, 91
58, 80
59, 88
60, 75
