03/21/21 08:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 09:53, N21, 16, Fair, CLR, 17.2, -0.6, , , 30%, NA, NA, 76.5, 1020.0, , , 
---
Minute since start, Events per minute
1, 76
2, 100
3, 96
4, 94
5, 81
6, 69
7, 81
8, 98
9, 94
10, 86
11, 91
12, 105
13, 79
14, 71
15, 75
16, 75
17, 82
18, 73
19, 74
20, 78
21, 88
22, 82
23, 86
24, 97
25, 82
26, 79
27, 93
28, 97
29, 84
30, 94
31, 93
32, 95
33, 72
34, 97
35, 90
36, 72
37, 96
38, 82
39, 73
40, 85
41, 88
42, 91
43, 81
44, 89
45, 91
46, 80
47, 92
48, 86
49, 85
50, 89
51, 88
52, 80
53, 101
54, 88
55, 85
56, 76
57, 93
58, 84
59, 83
60, 92
