03/02/21 21:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
02, 21:53, Calm, 16, Fair, CLR, 6.7, 4.4, 14.4, 6.7, 85%, NA, NA, 75.82, 1010.9, , , 
---
Minute since start, Events per minute
1, 84
2, 80
3, 85
4, 83
5, 99
6, 72
7, 71
8, 87
9, 83
10, 96
11, 97
12, 99
13, 89
14, 87
15, 106
16, 93
17, 89
18, 90
19, 82
20, 101
21, 90
22, 79
23, 89
24, 74
25, 95
26, 80
27, 104
28, 82
29, 89
30, 91
31, 80
32, 111
33, 93
34, 69
35, 71
36, 62
37, 108
38, 90
39, 91
40, 73
41, 83
42, 109
43, 81
44, 103
45, 94
46, 86
47, 84
48, 74
49, 93
50, 95
51, 95
52, 98
53, 63
54, 96
55, 65
56, 83
57, 93
58, 77
59, 97
60, 70
