03/22/21 19:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 19:53, N29G48, 16, Fair, CLR, 16.1, 3.9, , , 44%, NA, NA, 76.2, 1015.8, , , 
---
Minute since start, Events per minute
1, 70
2, 78
3, 94
4, 101
5, 97
6, 76
7, 77
8, 86
9, 97
10, 74
11, 74
12, 83
13, 81
14, 101
15, 75
16, 85
17, 82
18, 91
19, 86
20, 104
21, 90
22, 72
23, 89
24, 71
25, 87
26, 81
27, 71
28, 89
29, 87
30, 92
31, 84
32, 65
33, 68
34, 76
35, 93
36, 69
37, 72
38, 77
39, 90
40, 74
41, 65
42, 70
43, 82
44, 69
45, 86
46, 98
47, 65
48, 73
49, 96
50, 70
51, 93
52, 75
53, 98
54, 91
55, 93
56, 69
57, 92
58, 92
59, 77
60, 90
