02/20/21 17:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 17:53, NW32G47, 16, Fair, CLR, 16.7, -2.8, , , 26%, NA, NA, 76.61, 1021.2, , , 
---
Minute since start, Events per minute
1, 78
2, 84
3, 88
4, 95
5, 74
6, 87
7, 87
8, 96
9, 82
10, 101
11, 82
12, 70
13, 96
14, 81
15, 85
16, 83
17, 65
18, 82
19, 77
20, 91
21, 73
22, 77
23, 78
24, 77
25, 67
26, 87
27, 68
28, 88
29, 89
30, 109
31, 81
32, 85
33, 94
34, 102
35, 80
36, 79
37, 70
38, 81
39, 81
40, 80
41, 92
42, 83
43, 65
44, 89
45, 86
46, 67
47, 78
48, 97
49, 94
50, 99
51, 91
52, 91
53, 79
54, 70
55, 79
56, 85
57, 101
58, 75
59, 79
60, 70
