03/13/21 01:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
13, 01:53, W11, 16, Fair, CLR, 8.9, 5.6, , , 80%, 7.2, NA, 76.71, 1022.6, , , 
---
Minute since start, Events per minute
1, 90
2, 75
3, 81
4, 76
5, 94
6, 101
7, 78
8, 87
9, 77
10, 88
11, 95
12, 76
13, 86
14, 78
15, 74
16, 66
17, 83
18, 85
19, 70
20, 87
21, 82
22, 69
23, 97
24, 82
25, 81
26, 102
27, 79
28, 99
29, 60
30, 92
31, 94
32, 88
33, 85
34, 105
35, 93
36, 103
37, 96
38, 77
39, 80
40, 114
41, 96
42, 94
43, 83
44, 76
45, 73
46, 82
47, 88
48, 76
49, 71
50, 108
51, 96
52, 83
53, 88
54, 74
55, 83
56, 83
57, 92
58, 91
59, 72
60, 82
