02/19/21 00:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 00:53, N8, 16, Fair, CLR, 6.1, 0, , , 65%, 4.4, NA, 76.96, 1026.0, , , 
---
Minute since start, Events per minute
1, 90
2, 71
3, 89
4, 75
5, 91
6, 85
7, 78
8, 93
9, 79
10, 83
11, 67
12, 62
13, 93
14, 84
15, 87
16, 87
17, 78
18, 96
19, 82
20, 89
21, 87
22, 61
23, 84
24, 66
25, 76
26, 81
27, 88
28, 65
29, 76
30, 63
31, 89
32, 61
33, 75
34, 75
35, 79
36, 80
37, 83
38, 84
39, 81
40, 82
41, 91
42, 94
43, 72
44, 83
45, 83
46, 88
47, 79
48, 73
49, 69
50, 82
51, 81
52, 81
53, 72
54, 75
55, 82
56, 76
57, 87
58, 85
59, 80
60, 74
