02/22/21 15:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 16:53, W19, 16, Fair, CLR, 22.2, -1.7, , , 20%, NA, NA, 76.4, 1018.6, , , 
---
Minute since start, Events per minute
1, 70
2, 65
3, 66
4, 87
5, 95
6, 79
7, 73
8, 76
9, 74
10, 85
11, 79
12, 101
13, 101
14, 82
15, 98
16, 68
17, 95
18, 76
19, 79
20, 87
21, 94
22, 89
23, 72
24, 89
25, 83
26, 73
27, 82
28, 80
29, 84
30, 86
31, 88
32, 71
33, 97
34, 83
35, 97
36, 95
37, 87
38, 91
39, 86
40, 71
41, 80
42, 81
43, 79
44, 70
45, 81
46, 97
47, 74
48, 86
49, 85
50, 77
51, 71
52, 71
53, 75
54, 72
55, 98
56, 96
57, 83
58, 94
59, 87
60, 88
