02/26/21 16:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
26, 17:53, SE8, 16, Fair, CLR, 14.4, 10, , , 75%, NA, NA, 75.95, 1012.4, , , 
---
Minute since start, Events per minute
1, 86
2, 83
3, 88
4, 84
5, 77
6, 88
7, 89
8, 77
9, 78
10, 99
11, 94
12, 70
13, 83
14, 90
15, 91
16, 92
17, 85
18, 73
19, 99
20, 80
21, 79
22, 70
23, 75
24, 87
25, 96
26, 85
27, 81
28, 84
29, 82
30, 90
31, 94
32, 93
33, 76
34, 104
35, 97
36, 68
37, 92
38, 87
39, 79
40, 84
41, 82
42, 81
43, 82
44, 103
45, 85
46, 86
47, 105
48, 101
49, 74
50, 79
51, 71
52, 76
53, 88
54, 107
55, 98
56, 78
57, 95
58, 101
59, 84
60, 84
