03/20/21 13:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 12:53, NW21, 16, Fair, CLR, 19.4, -0.6, , , 26%, NA, NA, 76.58, 1020.8, , , 
---
Minute since start, Events per minute
1, 87
2, 83
3, 54
4, 100
5, 96
6, 81
7, 79
8, 90
9, 88
10, 85
11, 98
12, 79
13, 83
14, 79
15, 85
16, 85
17, 68
18, 92
19, 88
20, 85
21, 71
22, 71
23, 86
24, 83
25, 76
26, 67
27, 97
28, 76
29, 78
30, 85
31, 83
32, 91
33, 92
34, 94
35, 81
36, 79
37, 94
38, 75
39, 76
40, 82
41, 92
42, 75
43, 91
44, 91
45, 64
46, 74
47, 98
48, 77
49, 65
50, 88
51, 92
52, 80
53, 71
54, 86
55, 99
56, 98
57, 96
58, 95
59, 77
60, 84
