02/21/21 20:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 20:53, Calm, 16, Fair, CLR, 9.4, 0, , , 52%, NA, NA, 76.86, 1024.6, , , 
---
Minute since start, Events per minute
1, 92
2, 81
3, 83
4, 82
5, 93
6, 66
7, 95
8, 72
9, 94
10, 99
11, 83
12, 90
13, 93
14, 76
15, 85
16, 77
17, 89
18, 83
19, 89
20, 79
21, 77
22, 85
23, 83
24, 83
25, 84
26, 80
27, 72
28, 84
29, 91
30, 77
31, 82
32, 93
33, 86
34, 80
35, 100
36, 93
37, 83
38, 91
39, 80
40, 95
41, 96
42, 105
43, 73
44, 82
45, 87
46, 68
47, 90
48, 97
49, 79
50, 90
51, 89
52, 85
53, 69
54, 93
55, 81
56, 96
57, 75
58, 84
59, 73
60, 72
