02/25/21 02:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
25, 02:53, Calm, 16, Fair with Haze, CLR, 7.2, 1.7, , , 68%, NA, NA, 76.38, 1018.1, , , 
---
Minute since start, Events per minute
1, 79
2, 103
3, 93
4, 74
5, 76
6, 75
7, 88
8, 80
9, 75
10, 83
11, 94
12, 77
13, 82
14, 69
15, 83
16, 77
17, 105
18, 80
19, 70
20, 78
21, 80
22, 84
23, 76
24, 75
25, 87
26, 75
27, 72
28, 81
29, 88
30, 79
31, 72
32, 91
33, 84
34, 88
35, 96
36, 83
37, 88
38, 85
39, 97
40, 84
41, 79
42, 86
43, 90
44, 80
45, 67
46, 70
47, 85
48, 97
49, 86
50, 80
51, 76
52, 89
53, 76
54, 104
55, 90
56, 76
57, 90
58, 83
59, 78
60, 73
