02/19/21 21:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 21:53, SW8, 16, Fair, CLR, 13.3, 8.3, 16.7, 13.3, 72%, NA, NA, 76.58, 1020.9, , , 
---
Minute since start, Events per minute
1, 78
2, 79
3, 81
4, 79
5, 89
6, 80
7, 74
8, 73
9, 81
10, 98
11, 95
12, 87
13, 109
14, 83
15, 99
16, 86
17, 88
18, 92
19, 75
20, 89
21, 82
22, 104
23, 101
24, 99
25, 78
26, 81
27, 87
28, 80
29, 92
30, 104
31, 78
32, 96
33, 73
34, 91
35, 88
36, 88
37, 88
38, 81
39, 78
40, 71
41, 81
42, 93
43, 94
44, 81
45, 83
46, 86
47, 89
48, 71
49, 90
50, 82
51, 81
52, 76
53, 84
54, 98
55, 79
56, 70
57, 93
58, 86
59, 98
60, 79
