02/22/21 16:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 17:53, NW11, 16, Fair, CLR, 19.4, -2.2, , , 23%, NA, NA, 76.4, 1018.4, , , 
---
Minute since start, Events per minute
1, 76
2, 80
3, 95
4, 85
5, 82
6, 74
7, 89
8, 93
9, 81
10, 80
11, 75
12, 83
13, 77
14, 88
15, 86
16, 88
17, 78
18, 81
19, 80
20, 81
21, 87
22, 75
23, 92
24, 89
25, 88
26, 75
27, 91
28, 76
29, 70
30, 82
31, 86
32, 89
33, 78
34, 84
35, 68
36, 72
37, 87
38, 81
39, 80
40, 82
41, 91
42, 81
43, 105
44, 83
45, 84
46, 103
47, 89
48, 85
49, 83
50, 91
51, 85
52, 69
53, 94
54, 83
55, 89
56, 77
57, 70
58, 75
59, 91
60, 74
