03/03/21 05:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 89
2, 99
3, 95
4, 78
5, 95
6, 78
7, 96
8, 93
9, 94
10, 96
11, 95
12, 95
13, 98
14, 82
15, 79
16, 85
17, 90
18, 80
19, 82
20, 87
21, 87
22, 70
23, 85
24, 77
25, 90
26, 81
27, 106
28, 74
29, 85
30, 90
31, 80
32, 78
33, 96
34, 91
35, 80
36, 100
37, 79
38, 110
39, 83
40, 90
41, 82
42, 78
43, 106
44, 90
45, 78
46, 79
47, 106
48, 106
49, 94
50, 96
51, 73
52, 90
53, 82
54, 94
55, 83
56, 100
57, 78
58, 92
59, 88
60, 92
