03/07/21 16:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
07, 17:53, W10, 16, Mostly Cloudy, BKN026, 13.3, 10, , , 81%, NA, NA, 76.3, 1017.3, , , 
---
Minute since start, Events per minute
1, 103
2, 94
3, 73
4, 82
5, 93
6, 95
7, 83
8, 79
9, 77
10, 81
11, 88
12, 86
13, 84
14, 95
15, 85
16, 71
17, 101
18, 83
19, 86
20, 97
21, 77
22, 79
23, 87
24, 77
25, 88
26, 101
27, 81
28, 82
29, 79
30, 79
31, 81
32, 65
33, 90
34, 89
35, 82
36, 81
37, 73
38, 63
39, 96
40, 72
41, 84
42, 91
43, 76
44, 80
45, 87
46, 78
47, 73
48, 86
49, 70
50, 72
51, 100
52, 77
53, 92
54, 93
55, 80
56, 87
57, 80
58, 73
59, 81
60, 85
61, 1
