02/23/21 09:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 09:53, SE13, 16, Fair, CLR, 14.4, 6.1, 14.4, 2.8, 58%, NA, NA, 76.86, 1024.6, , , 
---
Minute since start, Events per minute
1, 86
2, 99
3, 107
4, 76
5, 77
6, 81
7, 82
8, 90
9, 87
10, 84
11, 76
12, 97
13, 77
14, 82
15, 76
16, 88
17, 85
18, 75
19, 86
20, 81
21, 62
22, 91
23, 90
24, 102
25, 85
26, 61
27, 76
28, 98
29, 73
30, 85
31, 87
32, 82
33, 85
34, 84
35, 88
36, 86
37, 70
38, 87
39, 95
40, 76
41, 73
42, 79
43, 74
44, 76
45, 92
46, 106
47, 87
48, 81
49, 88
50, 63
51, 69
52, 79
53, 79
54, 81
55, 69
56, 80
57, 82
58, 94
59, 77
60, 80
