02/24/21 15:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
24, 16:53, SE8, 14, Fair, CLR, 15, 11.1, , , 78%, NA, NA, 76.12, 1015.0, , , 
---
Minute since start, Events per minute
1, 74
2, 89
3, 84
4, 66
5, 82
6, 75
7, 89
8, 84
9, 84
10, 82
11, 74
12, 86
13, 85
14, 88
15, 103
16, 77
17, 86
18, 84
19, 82
20, 89
21, 76
22, 74
23, 67
24, 70
25, 63
26, 81
27, 96
28, 103
29, 86
30, 93
31, 79
32, 81
33, 96
34, 79
35, 72
36, 79
37, 78
38, 70
39, 80
40, 86
41, 81
42, 86
43, 95
44, 80
45, 74
46, 92
47, 88
48, 106
49, 97
50, 78
51, 94
52, 86
53, 81
54, 72
55, 79
56, 78
57, 72
58, 70
59, 93
60, 91
