03/05/21 21:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 21:53, Calm, 16, Fair, CLR, 8.9, 7.2, 16.7, 8.9, 89%, NA, NA, 76.3, 1017.1, , , 
---
Minute since start, Events per minute
1, 78
2, 86
3, 99
4, 100
5, 93
6, 87
7, 102
8, 75
9, 99
10, 72
11, 89
12, 95
13, 91
14, 83
15, 99
16, 85
17, 84
18, 95
19, 77
20, 97
21, 82
22, 88
23, 87
24, 82
25, 79
26, 86
27, 105
28, 86
29, 93
30, 85
31, 92
32, 104
33, 86
34, 92
35, 83
36, 88
37, 82
38, 104
39, 88
40, 85
41, 84
42, 76
43, 92
44, 83
45, 100
46, 101
47, 101
48, 87
49, 84
50, 87
51, 79
52, 101
53, 87
54, 82
55, 96
56, 94
57, 83
58, 87
59, 79
60, 91
