02/24/21 12:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
24, 13:53, S10, 16, Fair, CLR, 17.8, 10, , , 60%, NA, NA, 76.2, 1015.7, , , 
---
Minute since start, Events per minute
1, 90
2, 100
3, 98
4, 75
5, 104
6, 79
7, 79
8, 114
9, 83
10, 75
11, 94
12, 73
13, 78
14, 81
15, 89
16, 77
17, 92
18, 74
19, 88
20, 82
21, 85
22, 91
23, 95
24, 94
25, 81
26, 60
27, 85
28, 89
29, 62
30, 67
31, 88
32, 98
33, 80
34, 79
35, 95
36, 91
37, 105
38, 77
39, 74
40, 90
41, 87
42, 101
43, 87
44, 70
45, 89
46, 97
47, 84
48, 78
49, 98
50, 98
51, 94
52, 94
53, 81
54, 89
55, 85
56, 79
57, 80
58, 65
59, 76
60, 79
