03/19/21 01:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 01:53, NE8, 16, Fair, CLR, 10, 7.8, , , 86%, 8.9, NA, 76.56, 1020.4, , , 
---
Minute since start, Events per minute
1, 76
2, 86
3, 98
4, 95
5, 89
6, 75
7, 61
8, 100
9, 79
10, 69
11, 66
12, 74
13, 88
14, 95
15, 66
16, 84
17, 96
18, 95
19, 95
20, 103
21, 83
22, 79
23, 85
24, 91
25, 83
26, 83
27, 91
28, 80
29, 83
30, 86
31, 74
32, 64
33, 63
34, 105
35, 76
36, 84
37, 70
38, 80
39, 71
40, 76
41, 83
42, 83
43, 83
44, 75
45, 92
46, 75
47, 83
48, 78
49, 89
50, 79
51, 77
52, 77
53, 81
54, 83
55, 88
56, 94
57, 85
58, 83
59, 74
60, 84
