03/09/21 04:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
09, 05:53, N13, 16, Overcast, OVC080, 10.6, 1.1, , , 52%, NA, NA, 76.48, 1019.6, , , 
---
Minute since start, Events per minute
1, 96
2, 82
3, 72
4, 78
5, 99
6, 76
7, 85
8, 87
9, 69
10, 80
11, 91
12, 108
13, 82
14, 91
15, 80
16, 72
17, 69
18, 75
19, 91
20, 104
21, 93
22, 84
23, 71
24, 84
25, 95
26, 82
27, 90
28, 92
29, 78
30, 85
31, 87
32, 83
33, 93
34, 59
35, 81
36, 99
37, 87
38, 85
39, 99
40, 94
41, 92
42, 86
43, 96
44, 82
45, 85
46, 80
47, 86
48, 74
49, 85
50, 83
51, 95
52, 85
53, 92
54, 91
55, 96
56, 87
57, 84
58, 90
59, 91
60, 87
