03/23/21 00:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
23, 00:53, N19, 16, Fair, CLR, 11.7, 6.7, , , 72%, NA, NA, 76.15, 1015.2, , , 
---
Minute since start, Events per minute
1, 90
2, 77
3, 81
4, 87
5, 81
6, 83
7, 94
8, 75
9, 76
10, 88
11, 93
12, 93
13, 90
14, 80
15, 77
16, 83
17, 83
18, 74
19, 80
20, 95
21, 86
22, 80
23, 89
24, 81
25, 86
26, 85
27, 96
28, 83
29, 76
30, 87
31, 78
32, 75
33, 92
34, 84
35, 81
36, 77
37, 85
38, 75
39, 87
40, 93
41, 86
42, 90
43, 88
44, 83
45, 79
46, 67
47, 82
48, 88
49, 100
50, 91
51, 77
52, 92
53, 82
54, 89
55, 77
56, 84
57, 84
58, 79
59, 80
60, 88
