03/06/21 05:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 90
2, 97
3, 80
4, 79
5, 56
6, 78
7, 80
8, 78
9, 86
10, 86
11, 98
12, 79
13, 90
14, 63
15, 87
16, 107
17, 91
18, 92
19, 76
20, 95
21, 109
22, 80
23, 93
24, 81
25, 77
26, 87
27, 92
28, 91
29, 98
30, 85
31, 91
32, 72
33, 84
34, 85
35, 93
36, 81
37, 81
38, 100
39, 90
40, 87
41, 81
42, 75
43, 85
44, 85
45, 73
46, 89
47, 86
48, 88
49, 79
50, 88
51, 85
52, 88
53, 101
54, 78
55, 99
56, 90
57, 71
58, 98
59, 96
60, 70
