02/16/21 16:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
16, 16:53, W29G45, 16, Fair, CLR, 17.2, 5.6, , , 47%, NA, NA, 76.05, 1013.9, , , 
---
Minute since start, Events per minute
1, 79
2, 95
3, 76
4, 81
5, 89
6, 76
7, 90
8, 85
9, 72
10, 96
11, 102
12, 97
13, 90
14, 80
15, 92
16, 93
17, 84
18, 80
19, 88
20, 65
21, 78
22, 78
23, 92
24, 78
25, 70
26, 86
27, 76
28, 92
29, 87
30, 77
31, 92
32, 80
33, 70
34, 74
35, 75
36, 78
37, 89
38, 79
39, 100
40, 78
41, 84
42, 96
43, 83
44, 87
45, 89
46, 83
47, 81
48, 93
49, 87
50, 75
51, 86
52, 91
53, 87
54, 86
55, 89
56, 72
57, 80
58, 91
59, 90
60, 82
