03/20/21 11:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 12:53, NW21, 16, Fair, CLR, 19.4, -0.6, , , 26%, NA, NA, 76.58, 1020.8, , , 
---
Minute since start, Events per minute
1, 81
2, 83
3, 93
4, 86
5, 64
6, 67
7, 94
8, 78
9, 77
10, 77
11, 86
12, 90
13, 88
14, 90
15, 70
16, 67
17, 83
18, 81
19, 85
20, 95
21, 83
22, 72
23, 93
24, 91
25, 84
26, 96
27, 76
28, 72
29, 76
30, 88
31, 85
32, 77
33, 86
34, 101
35, 108
36, 82
37, 95
38, 89
39, 97
40, 75
41, 84
42, 62
43, 74
44, 86
45, 87
46, 91
47, 73
48, 80
49, 78
50, 83
51, 71
52, 77
53, 96
54, 83
55, 72
56, 73
57, 100
58, 85
59, 77
60, 93
