03/01/21 22:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
01, 22:53, Calm, 16, Fair, CLR, 6.1, -2.2, , , 56%, NA, NA, 76.35, 1017.9, , , 
---
Minute since start, Events per minute
1, 74
2, 73
3, 99
4, 77
5, 85
6, 72
7, 92
8, 80
9, 88
10, 86
11, 107
12, 75
13, 92
14, 83
15, 89
16, 89
17, 110
18, 78
19, 78
20, 84
21, 69
22, 88
23, 91
24, 76
25, 78
26, 101
27, 88
28, 108
29, 102
30, 89
31, 95
32, 82
33, 75
34, 84
35, 82
36, 76
37, 92
38, 71
39, 72
40, 95
41, 95
42, 83
43, 82
44, 78
45, 93
46, 92
47, 86
48, 76
49, 89
50, 98
51, 81
52, 76
53, 82
54, 92
55, 82
56, 78
57, 69
58, 88
59, 77
60, 89
