02/20/21 05:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 05:53, SE5, 16, Fair, CLR, 8.9, 5.6, , , 80%, NA, NA, 76.5, 1019.7, , , 
---
Minute since start, Events per minute
1, 77
2, 86
3, 97
4, 97
5, 79
6, 83
7, 84
8, 89
9, 114
10, 78
11, 92
12, 66
13, 87
14, 100
15, 85
16, 72
17, 89
18, 78
19, 98
20, 77
21, 75
22, 90
23, 80
24, 72
25, 73
26, 79
27, 90
28, 65
29, 101
30, 85
31, 88
32, 86
33, 78
34, 80
35, 80
36, 82
37, 86
38, 90
39, 87
40, 72
41, 73
42, 72
43, 84
44, 77
45, 73
46, 84
47, 77
48, 79
49, 94
50, 86
51, 80
52, 85
53, 66
54, 87
55, 74
56, 74
57, 105
58, 96
59, 90
60, 83
