03/01/21 21:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
01, 22:53, Calm, 16, Fair, CLR, 6.1, -2.2, , , 56%, NA, NA, 76.35, 1017.9, , , 
---
Minute since start, Events per minute
1, 85
2, 76
3, 81
4, 82
5, 74
6, 88
7, 89
8, 83
9, 73
10, 77
11, 79
12, 93
13, 84
14, 70
15, 89
16, 78
17, 96
18, 77
19, 78
20, 64
21, 71
22, 75
23, 82
24, 86
25, 75
26, 96
27, 81
28, 74
29, 92
30, 91
31, 90
32, 95
33, 78
34, 97
35, 80
36, 77
37, 74
38, 78
39, 70
40, 84
41, 96
42, 80
43, 86
44, 79
45, 99
46, 87
47, 79
48, 75
49, 82
50, 89
51, 87
52, 80
53, 88
54, 81
55, 101
56, 71
57, 97
58, 84
59, 91
60, 76
