03/20/21 23:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 23:53, N19, 16, Fair, CLR, 12.8, 0, , , 42%, NA, NA, 76.5, 1019.9, , , 
---
Minute since start, Events per minute
1, 97
2, 78
3, 79
4, 88
5, 95
6, 82
7, 90
8, 83
9, 97
10, 84
11, 101
12, 95
13, 85
14, 77
15, 90
16, 84
17, 72
18, 79
19, 95
20, 90
21, 75
22, 86
23, 88
24, 87
25, 79
26, 94
27, 76
28, 87
29, 95
30, 91
31, 79
32, 85
33, 86
34, 93
35, 87
36, 76
37, 83
38, 95
39, 82
40, 91
41, 93
42, 65
43, 68
44, 96
45, 74
46, 79
47, 77
48, 79
49, 83
50, 86
51, 79
52, 81
53, 96
54, 85
55, 95
56, 72
57, 82
58, 74
59, 84
60, 73
