02/21/21 16:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 16:53, W14, 16, Fair, CLR, 17.8, -2.2, , , 26%, NA, NA, 76.84, 1024.2, , , 
---
Minute since start, Events per minute
1, 83
2, 92
3, 83
4, 89
5, 83
6, 75
7, 80
8, 80
9, 79
10, 96
11, 83
12, 101
13, 75
14, 80
15, 89
16, 64
17, 77
18, 73
19, 81
20, 89
21, 88
22, 83
23, 61
24, 80
25, 96
26, 72
27, 86
28, 71
29, 72
30, 85
31, 66
32, 95
33, 90
34, 93
35, 84
36, 85
37, 79
38, 88
39, 93
40, 91
41, 90
42, 87
43, 86
44, 77
45, 99
46, 87
47, 72
48, 72
49, 86
50, 93
51, 86
52, 102
53, 86
54, 72
55, 95
56, 86
57, 99
58, 84
59, 79
60, 86
